Id,SalePrice
1461,119475.3961734027
1462,154152.6136842653
1463,182238.76141289508
1464,200846.87018701792
1465,199967.07761706616
1466,169472.8867414112
1467,183480.39112093084
1468,160103.62760309913
1469,195799.61271841658
1470,119362.7196426499
1471,191295.91532339778
1472,98510.26113560678
1473,93423.63877236834
1474,145873.38464950112
1475,112741.84791199768
1476,352307.95077801787
1477,245216.82580212236
1478,290109.20126765495
1479,290490.359280171
1480,442108.56098170835
1481,325718.16514097014
1482,216754.82936403962
1483,178277.28148003158
1484,163344.92526321937
1485,187406.01439546375
1486,196039.3627021822
1487,340181.90191597305
1488,241504.9385288559
1489,193563.80248319102
1490,242100.51171293942
1491,193323.4791355563
1492,91605.16927483641
1493,188465.68518223852
1494,290357.8424050741
1495,283996.06360607845
1496,236248.16526660268
1497,182153.37697927622
1498,165406.0381059433
1499,160962.10872300476
1500,154458.89715169405
1501,170453.39751549045
1502,144433.49014696805
1503,282693.60821138194
1504,248040.57444996404
1505,228613.7733948826
1506,185146.50299456835
1507,255919.00118784263
1508,204461.4288154423
1509,160932.33883075643
1510,141698.45378433543
1511,149308.7762955315
1512,175697.07530491854
1513,147791.31109217694
1514,151891.01975823106
1515,192222.82992746943
1516,153752.34075472743
1517,176671.95559249225
1518,128824.77637401813
1519,211032.27479451304
1520,125950.8758144774
1521,129550.20697417083
1522,175391.63328967325
1523,111100.60669382103
1524,124690.4707617936
1525,120883.4509235921
1526,109348.87880200744
1527,108213.32606080467
1528,146285.73317623703
1529,146503.47534463712
1530,193352.0307502147
1531,104731.46233856925
1532,100023.32121647935
1533,144828.64546807963
1534,128319.99824557862
1535,149770.74743606648
1536,109681.57519285407
1537,62262.61329337837
1538,147399.4626940667
1539,189316.60069813897
1540,96734.56910924328
1541,133849.95836244882
1542,139116.17269078258
1543,179291.9500901842
1544,89020.02232171623
1545,115077.3106529004
1546,132959.25136697147
1547,124895.88393174163
1548,140727.52275908174
1549,121637.37717526867
1550,131985.1272826462
1551,110805.28805868786
1552,135434.47279306228
1553,146651.4990281483
1554,115859.49813493123
1555,151048.50971693627
1556,88873.5604358407
1557,107686.79447561802
1558,101043.51276693433
1559,66913.58182316007
1560,134218.32410769982
1561,123168.5992036524
1562,132817.55767980654
1563,120256.9230117585
1564,154078.22613887046
1565,143469.60469411506
1566,241483.09884921205
1567,76768.04795238037
1568,239916.69389457334
1569,124322.01211588526
1570,140901.45709981144
1571,114831.99210445741
1572,141463.41075419183
1573,227823.8637552767
1574,120887.75139425008
1575,232472.8912910921
1576,253988.12507933495
1577,180824.88529491925
1578,147564.5715662356
1579,142331.4351911349
1580,194983.4967620976
1581,161818.06128342228
1582,123975.56833803671
1583,283697.8854194879
1584,223343.1907709726
1585,136176.58549093906
1586,65440.62099461765
1587,100563.08233964644
1588,154396.33005019615
1589,96383.84715040521
1590,133731.78728654367
1591,90327.96881706704
1592,115760.62001048643
1593,127418.57792626471
1594,123587.72258754338
1595,108164.89130282514
1596,221957.72616366798
1597,193121.1389950906
1598,224723.42556711077
1599,171850.0917046298
1600,162008.77268785593
1601,65869.58248139343
1602,118487.62523561595
1603,76263.16620186495
1604,260205.01875237998
1605,241754.76331587846
1606,170119.57905850862
1607,176950.50962970633
1608,215818.37521829698
1609,180304.97953808247
1610,142491.94163278304
1611,135343.4789669652
1612,169861.6901664289
1613,167968.48064485705
1614,133201.55568003416
1615,94322.64964080094
1616,78607.38321110245
1617,93885.9312392721
1618,126593.9678165472
1619,141620.46798070805
1620,154950.63317764748
1621,134903.78466008653
1622,144412.3208178193
1623,258933.47718851626
1624,213407.9164256595
1625,119809.62722875571
1626,170811.19957932338
1627,193977.46988856533
1628,285075.28245726187
1629,176252.81315995223
1630,331966.0959129599
1631,224276.053646783
1632,235464.22052807527
1633,171801.51040349115
1634,184572.76282881194
1635,172097.81528303793
1636,153976.15891054162
1637,205636.99831434764
1638,179582.42728692992
1639,191547.45523302848
1640,255554.92788228978
1641,181794.76936061255
1642,240788.8867833385
1643,216676.31156209894
1644,237176.32275968816
1645,199417.1744648341
1646,163777.30023406446
1647,161481.58888698544
1648,129627.0281825631
1649,140871.38049349206
1650,113876.66239352756
1651,124946.33040020576
1652,96813.34225690045
1653,100386.77394265108
1654,141360.81558922073
1655,135783.52871297518
1656,138479.59787921663
1657,142970.84844477763
1658,143110.32189589948
1659,118457.34072765207
1660,156337.2125485223
1661,402448.5264122815
1662,404016.52745332493
1663,360087.4979581824
1664,460135.68251129566
1665,305954.8295879759
1666,330014.11572772975
1667,381350.7232751247
1668,340863.4628001596
1669,307697.2664516014
1670,341335.5186706508
1671,262010.05646932326
1672,398879.91879793874
1673,292490.818734278
1674,246340.80544465856
1675,197765.3290230984
1676,199541.66763110907
1677,219445.14196716665
1678,429094.18017659965
1679,370142.9495864288
1680,319739.943095518
1681,248885.83472224028
1682,311692.0738829693
1683,187418.94981782706
1684,171339.01255267987
1685,172690.67743602832
1686,171218.50996793862
1687,170080.848942501
1688,191011.99835892287
1689,197577.7507930565
1690,196710.43567375813
1691,185983.61976732136
1692,263019.85069237364
1693,162063.29886451192
1694,182558.33021341014
1695,162567.67304005203
1696,269808.2326280923
1697,169512.31570035222
1698,334877.9548481152
1699,297464.1662907284
1700,257178.53545878973
1701,269356.0856789632
1702,235809.69694080774
1703,236676.64273353672
1704,272627.40242149413
1705,240069.53787245665
1706,346906.6073979649
1707,210706.68977532594
1708,203461.07428843968
1709,267891.95693314367
1710,224271.8731906049
1711,274660.0848492594
1712,248889.15930239242
1713,273655.4323540921
1714,223557.7208403539
1715,209269.2349585291
1716,184653.3405515257
1717,178704.7788839509
1718,140068.5757557523
1719,206876.93455677552
1720,242573.43387610384
1721,166776.09643353603
1722,127559.26082765128
1723,155771.56666225844
1724,202858.42587120947
1725,240761.29255734605
1726,186806.00239001357
1727,153123.6016831637
1728,176589.9048646549
1729,164651.20920046006
1730,161276.01170194175
1731,123291.16642566203
1732,125693.09041191734
1733,114625.59883055153
1734,122415.17063006006
1735,129167.07182624289
1736,107635.82162251875
1737,299266.5297463842
1738,252139.9111027394
1739,252443.45774025255
1740,205101.1729748442
1741,187271.84756443588
1742,170957.72811075012
1743,179397.10432940046
1744,320524.2975808377
1745,216953.13175141372
1746,190195.47034444628
1747,214982.54651061466
1748,227397.53491416853
1749,141326.05359908866
1750,124818.79469808159
1751,259703.68982232857
1752,116245.9480553706
1753,149844.972836209
