Id,SalePrice
1461,122342.4956673832
1462,151540.95625278185
1463,183385.44656210183
1464,194822.94114586702
1465,198509.62456318637
1466,173781.01366208764
1467,179091.75090620999
1468,164793.29943436538
1469,181874.52346774132
1470,120693.12277588365
1471,199120.76655126928
1472,97311.20227262941
1473,95730.57837088348
1474,145798.49042722015
1475,112993.62374785097
1476,381978.9321817904
1477,246306.83916502973
1478,301681.915103522
1479,296884.4658239917
1480,452014.35760704987
1481,316120.33643058804
1482,211246.6786668373
1483,175028.86269808834
1484,167152.25698595677
1485,184349.15582585183
1486,195222.8722161785
1487,331006.1803090692
1488,237005.548017896
1489,198372.86563227803
1490,252024.36456274072
1491,188118.32221709454
1492,91476.86352461646
1493,193794.04773295278
1494,302684.70499722264
1495,279048.9479821856
1496,250127.56745074329
1497,175702.71879442438
1498,164889.83213046045
1499,161516.55135596154
1500,158355.93366641446
1501,170982.62734104792
1502,145614.86492066123
1503,287557.0155064107
1504,249187.21211118146
1505,223808.7004317572
1506,186314.95992232533
1507,263866.1973067366
1508,203840.29974199086
1509,161548.3616706946
1510,146251.93340661348
1511,146184.16062836853
1512,173045.6517933422
1513,145570.14784874686
1514,152078.39608674773
1515,187395.73150956098
1516,154022.10113631125
1517,166695.61164963315
1518,129105.01337685047
1519,220878.08799805856
1520,129006.36762704265
1521,133653.45084612616
1522,172499.35584416566
1523,112200.74146359034
1524,120139.0688147196
1525,124148.16204030499
1526,109942.92420413392
1527,106580.42955457885
1528,141942.80605296115
1529,148890.94223797065
1530,178244.7234534361
1531,107187.73336664734
1532,96167.66995593614
1533,139470.43330996315
1534,127920.45380979928
1535,149530.57226705184
1536,110586.72789246285
1537,67209.54301835677
1538,146060.09018892105
1539,198159.63541119357
1540,97666.67772546977
1541,135565.12434194106
1542,141652.78911672236
1543,187229.12397838247
1544,87226.6254156243
1545,113930.73249171748
1546,133678.84838521405
1547,129686.62388319739
1548,137834.7428662583
1549,124438.30585903123
1550,138399.42926367116
1551,109487.12119852677
1552,141464.33546674973
1553,153118.239702619
1554,117494.81219439828
1555,162074.30291155446
1556,90880.9657736537
1557,106773.8539085203
1558,100733.4040327563
1559,76654.40530477527
1560,134159.81772339682
1561,120300.63928273793
1562,135856.7839360051
1563,124147.16253772975
1564,151533.200873368
1565,151397.5233645804
1566,239833.55136886277
1567,80271.27025075401
1568,240185.0468907348
1569,130613.98662585855
1570,146229.08970849117
1571,115868.95997025537
1572,144283.09147667236
1573,236809.2656001809
1574,120513.28108005537
1575,226015.94693265366
1576,252316.2574943905
1577,186680.31810436086
1578,153189.31611487
1579,141002.24080529963
1580,191565.57116519756
1581,156994.9973659303
1582,126578.75093016768
1583,300039.8542482509
1584,222900.4703053864
1585,138293.30267437364
1586,66286.30054091846
1587,103179.24095901207
1588,151546.9639233818
1589,93367.15164438036
1590,131896.0609452374
1591,90027.43149704346
1592,117809.62358410106
1593,129002.03574847734
1594,120938.71195887106
1595,111413.02212806052
1596,232160.78821952568
1597,187819.28767233106
1598,209485.7902808087
1599,169116.91118408513
1600,163459.29084317698
1601,61713.482409839504
1602,116186.15227611306
1603,77161.40961199343
1604,276824.9516347408
1605,238116.8825805678
1606,167430.22238415663
1607,170345.10045663264
1608,219891.24719986206
1609,176245.8007083913
1610,149108.1317946017
1611,132072.29768932582
1612,171862.04872141717
1613,163403.65330550022
1614,124269.43578517054
1615,95953.13010747553
1616,80052.64602175698
1617,92033.35140276031
1618,124372.44809088943
1619,141569.79728656157
1620,156495.23814235243
1621,134670.89265748733
1622,145043.141226248
1623,270430.2436333961
1624,209273.13520282102
1625,121560.56876646413
1626,164932.3022994705
1627,192337.49225206152
1628,281126.4838046836
1629,178368.65982797186
1630,348427.4078355716
1631,224659.99429226515
1632,227466.2323574079
1633,172850.8353758077
1634,188133.05493210835
1635,176394.4921649614
1636,162265.76530691385
1637,210059.76212707986
1638,182636.21621986295
1639,185915.47469961416
1640,259027.3734313013
1641,174110.33972934104
1642,233777.72866885425
1643,216702.09805698608
1644,240417.48336581094
1645,201072.16397692575
1646,159888.06516490842
1647,161348.2376803907
1648,131362.90784772878
1649,140586.09093431183
1650,113653.11038053253
1651,120960.04350500254
1652,95912.71747591122
1653,99446.0921190422
1654,139545.81494919417
1655,135400.75391721586
1656,141874.68603730132
1657,145702.44003826135
1658,144488.04720919012
1659,116214.65513019143
1660,158485.65525093887
1661,421669.2216335357
1662,412638.9083913748
1663,374699.71603469044
1664,467037.98682679306
1665,320600.85659523966
1666,344581.43190563424
1667,382438.5804264033
1668,355289.29887597857
1669,315946.6071776644
1670,358195.0937836594
1671,260831.62011871857
1672,404090.6424875514
1673,291312.77910511976
1674,249531.3512393576
1675,196211.44108499933
1676,197960.4580175722
1677,215544.15817085395
1678,443005.58977887296
1679,389507.1955830246
1680,334748.84737430135
1681,260052.75395931257
1682,314841.0066325074
1683,187181.65148785448
1684,168101.99115895169
1685,169809.51302895125
1686,169287.53742177086
1687,169850.50953576984
1688,191766.29066358134
1689,194248.85870714797
1690,191689.53220799792
1691,190541.1256948719
1692,261560.58330986154
1693,171434.80838708277
1694,185571.23448527645
1695,164802.35358646326
1696,280416.7138701879
1697,170031.94081017683
1698,350301.22910279775
1699,310614.07756870805
1700,263811.15497023996
1701,263598.89119776763
1702,243054.48850490485
1703,242673.1897695382
1704,281498.8759080974
1705,248079.76906261966
1706,366630.0118770749
1707,213651.9524813328
1708,207684.68171812184
1709,275748.55365942855
1710,222144.5219975226
1711,271962.3480108794
1712,251191.30668630963
1713,268544.29368716263
