Id,SalePrice
1461,123053.892852437
1462,152018.22474575788
1463,182520.24113597418
1464,193827.8460336872
1465,197199.57760734847
1466,175028.0821678603
1467,178832.50593088963
1468,165472.97449189294
1469,183165.33650223044
1470,120043.3940783904
1471,205216.61024747018
1472,96197.65482009591
1473,94467.11318799335
1474,147573.12637352324
1475,117023.77284442935
1476,383167.76407706947
1477,246228.84699048888
1478,299127.4281160078
1479,292908.6884181882
1480,447653.66448333696
1481,316070.24120257975
1482,209999.80456852895
1483,174642.85754127722
1484,167974.6308676443
1485,182113.1649334649
1486,196498.44261260174
1487,327262.00683097844
1488,239778.60205341742
1489,197888.4011480503
1490,244527.1355294643
1491,189498.8405148444
1492,91941.26047021354
1493,190898.9066598999
1494,303392.0498849503
1495,281073.1101390731
1496,248355.77246113264
1497,177304.8227782944
1498,161020.58737015646
1499,160246.84937686304
1500,156513.51122563955
1501,170452.4786914704
1502,148015.75913179276
1503,289533.680534457
1504,247662.05064705884
1505,222361.10862616447
1506,185918.86062024356
1507,261043.13453283848
1508,203209.32516730312
1509,161737.02552625304
1510,146178.32856340267
1511,145067.54552182174
1512,174042.09515855293
1513,147424.65630778996
1514,151827.44140145765
1515,188331.32701588247
1516,154024.22096323693
1517,167192.93547901345
1518,129270.53487612488
1519,223520.5317771851
1520,129325.72592417616
1521,133752.98913514696
1522,172021.10917278554
1523,111810.14219358754
1524,119962.80638404739
1525,123918.70406163546
1526,111268.56180961388
1527,105209.31225490289
1528,140555.88767551692
1529,146786.22896837714
1530,178615.69391842993
1531,107532.63616205213
1532,96855.38859791982
1533,138702.5305074075
1534,126598.55836811503
1535,149622.62886701326
1536,110442.28066563843
1537,67352.02499664816
1538,147991.053124322
1539,198082.44914092557
1540,98565.37806910409
1541,136029.68103518998
1542,139124.27646254632
1543,189750.61917656992
1544,85150.46929339485
1545,111870.38380909001
1546,130670.86137136056
1547,127982.41027073348
1548,136013.98223601337
1549,121629.19199749104
1550,136341.94237220142
1551,109690.41739038378
1552,139115.7974519002
1553,151844.27506505037
1554,117317.03599768181
1555,159752.0225101496
1556,90933.44833383987
1557,106590.77180329541
1558,98285.84104169767
1559,76849.84893939893
1560,137356.1823881571
1561,120959.22926268833
1562,134288.3184467422
1563,123337.53483561378
1564,152620.0294663138
1565,151414.1437443969
1566,237591.86437750005
1567,78633.7366610911
1568,234932.54412137438
1569,129130.42636926075
1570,145182.76577643162
1571,117199.50711759418
1572,144546.13209608282
1573,239343.7190933222
1574,120956.12086223546
1575,223335.12592142413
1576,252694.26356527538
1577,187407.67228753795
1578,152581.70361629495
1579,139592.2761427452
1580,191602.54146214755
1581,155425.0826851388
1582,125584.52967505161
1583,305534.3217672239
1584,225161.10809594055
1585,138433.9045181272
1586,64538.405939970595
1587,100937.6232116267
1588,151203.78480829173
1589,93541.17588923404
1590,131513.08017706333
1591,90088.73322091112
1592,117507.9400215957
1593,126519.30916783758
1594,121101.04334998543
1595,109995.20333670874
1596,233717.1497446631
1597,182996.01387157635
1598,206931.8701285553
1599,170935.6213368389
1600,164239.9123236528
1601,62517.95490347708
1602,114788.39149950174
1603,78699.3493462341
1604,275091.06575471413
1605,243052.4953047291
1606,168461.41248382026
1607,169853.98190281176
1608,218739.74644360406
1609,178010.97216790332
1610,149510.40933867695
1611,133814.3196147898
1612,171396.2542969814
1613,163831.43078538496
1614,124504.51555474919
1615,94926.63291419203
1616,79519.23933006341
1617,91407.41951632829
1618,122466.07741595499
1619,140953.10186645354
1620,157525.04901451815
1621,135560.70455959145
1622,144138.36335280206
1623,273550.32361671893
1624,211233.2755353927
1625,121865.27013130194
1626,165737.82237719852
1627,191311.73881516373
1628,283307.9177457735
1629,177446.6174657078
1630,348052.63644720346
1631,222104.35337800608
1632,228844.00655247184
1633,171195.90888956416
1634,187302.65686634032
1635,176641.5141019063
1636,161851.6512038348
1637,206857.34489271254
1638,185611.3646901915
1639,186995.93035727766
1640,261741.64742288447
1641,175122.1270989907
1642,231077.55221264862
1643,216304.9433530061
1644,237626.88506736106
1645,200022.36715898113
1646,158899.2441628251
1647,160421.95485968402
1648,132811.19214022448
1649,139766.5766701845
1650,113393.95719344611
1651,120841.08301218363
1652,94991.32987274195
1653,98530.75745569676
1654,140647.49801825234
1655,137948.44154378446
1656,142234.35925726552
1657,145219.70630603252
1658,144302.22533516653
1659,118944.26982673498
1660,158439.85337380107
1661,422413.41320524237
1662,412292.9095736023
1663,374715.0215240449
1664,467189.95269658393
1665,320601.92493136576
1666,343971.53479441884
1667,385545.6082945926
1668,351405.5793089707
1669,314960.05170830135
1670,356869.4012968269
1671,259662.37489065548
1672,405217.646940992
1673,292161.56491593964
1674,250197.99937589877
1675,194050.8881304347
1676,196950.67704359663
1677,214889.5436880701
1678,439799.3119021143
1679,385414.198867067
1680,331989.4111966149
1681,258820.1901121841
1682,312543.1123097613
1683,187433.94442535366
1684,167657.98805796338
1685,170171.62709812366
1686,169153.28448837154
1687,168983.8936534793
1688,192745.68051233428
1689,194552.7387475554
1690,191223.5676620241
1691,189196.77227385718
1692,263917.51050368336
1693,169137.25097638037
1694,184762.41365286
1695,164404.05246627567
1696,279482.86418686894
1697,170015.3207878118
1698,351135.3636563849
1699,309557.86730472546
1700,260741.19613379872
1701,263878.8789457256
1702,245066.4442665689
1703,243893.20501410536
1704,284410.61942551134
1705,245086.21580408435
1706,389082.17568453506
1707,212593.17642468447
1708,206959.05554454215
1709,277519.996522677
1710,220937.8191592889
1711,270958.52939560777
1712,249873.34776048697
1713,266821.3436995952
1714,219871.51550840167
1715,212155.20561574056
1716,186446.12374152493
1717,173348.0736746065
1718,138811.08913165904
1719,210040.62364703292
1720,244190.1881371651
1721,169617.62595771658
1722,130547.72290929435
1723,157347.3385036412
1724,204224.649391286
1725,238865.31188127032
1726,192352.86980358648
1727,157967.29335292097
1728,180570.6564989621
1729,167380.3981931182
1730,159637.21556790182
1731,121721.11249199002
1732,124054.30554842627
1733,112646.57649230656
1734,126769.81678111527
1735,129026.0499511103
1736,112201.57952096703
1737,312320.2857701267
1738,242299.60033921665
1739,259754.78856977643
1740,209556.86733893515
1741,190241.1862351163
1742,171207.93156581468
1743,176383.26750971272
1744,303282.81343779236
1745,214152.07202818734
1746,182684.7982225169
1747,216420.4793533249
1748,238369.19730666158
1749,153756.9395396593
1750,128120.53345306774
1751,251560.47576360535
1752,117279.41761112493
1753,148695.59763813426
1754,200144.7485192347
1755,169137.50504412124
1756,123091.70920392858
1757,119784.10146970028
1758,143949.24239266198
1759,155888.99838707465
1760,168821.72522707708
1761,144086.286189025
1762,180018.54784652614
1763,174251.71807756956
1764,114690.21929127666
1765,162916.43128037272
1766,193284.97664867094
1767,226906.38814486915
1768,140718.48586810674
1769,171396.68582287687
1770,152463.4412286304
1771,126736.18052133141
1772,130529.18395466452
1773,130065.39173248709
1774,142035.981808599
1775,137489.82106837662
1776,125747.26267783061
1777,109176.38646184735
1778,135778.81024005753
1779,122728.06850421705
1780,178894.0919581519
1781,125345.04714337422
1782,85456.41121994593
1783,141145.4889749024
1784,103181.70380298607
1785,122826.57666709907
1786,133805.5925785046
1787,170043.85997986194
1788,59823.15493562628
1789,94876.68443482344
1790,76000.50800859636
1791,175800.3414181737
1792,161678.0330570251
1793,129845.63436778865
1794,150176.85216621304
