Id,SalePrice
1461,121528.61116934379
1462,153047.04778390212
1463,181944.48030255944
1464,191470.22184823113
1465,194942.6327711313
1466,173785.06136289888
1467,177297.94001615015
1468,165266.25798681553
1469,179525.38971541682
1470,121353.47168429063
1471,198290.14435845267
1472,97006.33951967565
1473,96256.81315325621
1474,146016.6149030064
1475,114485.37199141807
1476,381200.858452152
1477,243585.3302419444
1478,296832.14737770124
1479,291904.0551100994
1480,444533.203427239
1481,311005.20477640524
1482,209042.71146051993
1483,174008.6581049199
1484,168510.64296990907
1485,183135.41211252174
1486,193370.7892793042
1487,326495.01705843466
1488,234433.47158290813
1489,198401.53587883327
1490,251538.2026132588
1491,186996.5480493476
1492,91432.4369015031
1493,192793.15307105862
1494,301155.6888123701
1495,274167.84490750625
1496,251436.61320707476
1497,175216.39981561896
1498,164680.46088351693
1499,161164.30233000556
1500,159337.205903476
1501,172258.89745213336
1502,146092.20328907916
1503,285080.8559595791
1504,246572.9371113609
1505,220348.46494658553
1506,185842.57458733747
1507,261036.7563218836
1508,201077.08179265272
1509,161887.41017823818
1510,147883.9437617208
1511,147074.4380024324
1512,171692.67300457635
1513,143458.2988185573
1514,151066.83762433607
1515,187270.71026389196
1516,152845.45317387325
1517,166764.53735737765
1518,129869.91922501629
1519,222471.3818123408
1520,129950.38622230722
1521,134071.44580038043
1522,171664.37260148753
1523,113398.23483521605
1524,121044.68686070014
1525,125021.34774682249
1526,110314.61390780575
1527,107107.65999342376
1528,140183.45806872618
1529,149202.24661440327
1530,177279.51892548427
1531,109415.88785369627
1532,96006.52455522347
1533,139508.47001844225
1534,128663.97102256023
1535,147029.48177110968
1536,110500.51339639866
1537,66617.57312689383
1538,145819.22153228644
1539,198012.51090258104
1540,95632.01603316721
1541,136898.42268774973
1542,139543.35186692476
1543,188736.41591221027
1544,87057.45966987754
1545,113817.32800602041
1546,133727.19304531216
1547,131731.97580572427
1548,137130.91102655616
1549,123585.72214195787
1550,138933.6566396514
1551,109258.2682399989
1552,142840.54041208836
1553,153078.87670127692
1554,118451.10613008076
1555,162726.7213040521
1556,91698.72592040272
1557,105152.36876628478
1558,101401.54926998363
1559,81734.3649168938
1560,133648.1875071074
1561,118545.47194367994
1562,136656.5591560611
1563,125773.91337941727
1564,151838.50135909297
1565,151159.5366287769
1566,239417.4025147394
1567,80790.3829492406
1568,240744.64285278608
1569,133558.30985087733
1570,147518.5632641858
1571,115705.46467291244
1572,145532.06998746918
1573,238603.81216557772
1574,118696.44815936721
